sensor_measurement_11,sensor_measurement_4,sensor_measurement_12,sensor_measurement_7,sensor_measurement_15,sensor_measurement_21,sensor_measurement_20,sensor_measurement_2,sensor_measurement_17,sensor_measurement_3,sensor_measurement_8,sensor_measurement_13,sensor_measurement_14,sensor_measurement_9,sensor_measurement_10,sensor_measurement_1,sensor_measurement_19,sensor_measurement_18,sensor_measurement_6,label,dataset_source
47.61,1403.93,521.97,553.76,8.455,23.3396,38.87,643.13,393,1586.61,2388.02,2388.06,8179.49,9106.52,1.3,518.67,100.0,2388,21.61,failure,test
47.46,1409.74,521.91,554.17,8.4313,23.3096,38.81,642.69,394,1586.33,2388.05,2388.02,8185.35,9109.29,1.3,518.67,100.0,2388,21.61,failure,test
47.57,1410.6,521.99,553.81,8.4341,23.2395,38.93,642.74,393,1596.83,2388.07,2388.04,8180.85,9105.5,1.3,518.67,100.0,2388,21.61,failure,test
47.53,1405.73,522.29,553.12,8.4569,23.255,38.87,642.45,393,1589.39,2387.99,2388.07,8186.55,9110.19,1.3,518.67,100.0,2388,21.61,failure,test
47.47,1401.84,521.62,553.53,8.4647,23.1809,38.73,642.4,395,1589.5,2388.02,2388.06,8182.32,9108.39,1.3,518.67,100.0,2388,21.61,failure,test
47.64,1409.95,521.95,553.05,8.4526,23.4006,38.88,642.7,393,1592.7,2388.05,2388.04,8186.12,9110.4,1.3,518.67,100.0,2388,21.61,failure,test
47.7,1409.49,521.78,553.68,8.4304,23.2558,38.86,642.03,392,1588.14,2388.1,2388.07,8184.26,9108.64,1.3,518.67,100.0,2388,21.61,failure,test
47.51,1406.16,521.45,553.41,8.4535,23.2782,39.03,642.35,393,1590.63,2387.98,2388.0,8187.28,9113.39,1.3,518.67,100.0,2388,21.61,failure,test
47.55,1409.86,522.11,553.18,8.4495,23.2202,38.86,642.74,393,1592.15,2388.03,2388.04,8184.2,9111.74,1.3,518.67,100.0,2388,21.61,failure,test
47.48,1410.14,521.34,552.89,8.4081,23.2521,38.76,642.79,393,1590.08,2388.01,2388.1,8186.19,9116.53,1.3,518.67,100.0,2388,21.61,failure,test
47.54,1413.32,521.66,553.28,8.4407,23.2812,38.66,642.33,393,1587.22,2388.04,2388.06,8190.25,9111.4,1.3,518.67,100.0,2388,21.61,failure,test
47.61,1410.69,520.59,552.88,8.458,23.3212,38.96,643.26,395,1595.96,2387.98,2388.05,8191.99,9121.95,1.3,518.67,100.0,2388,21.61,failure,test
47.46,1406.47,521.73,553.88,8.4982,23.295,38.67,643.16,394,1594.15,2388.07,2388.06,8192.59,9122.16,1.3,518.67,100.0,2388,21.61,failure,test
47.66,1410.14,521.9,553.58,8.4461,23.2695,38.82,642.52,394,1585.25,2388.05,2388.06,8193.29,9122.62,1.3,518.67,100.0,2388,21.61,failure,test
47.64,1417.48,521.8,553.29,8.4643,23.205,38.81,642.72,393,1595.06,2388.03,2388.06,8191.52,9130.08,1.3,518.67,100.0,2388,21.61,failure,test
47.68,1417.48,521.54,553.26,8.4667,23.28,38.81,642.78,393,1592.41,2388.09,2388.09,8200.35,9126.77,1.3,518.67,100.0,2388,21.61,failure,test
47.36,1410.33,521.13,553.28,8.4719,23.1702,38.71,643.08,395,1595.81,2388.03,2388.12,8202.42,9125.49,1.3,518.67,100.0,2388,21.61,failure,test
47.58,1413.59,521.36,552.8,8.4196,23.1853,38.69,642.83,392,1593.54,2388.08,2388.1,8201.56,9130.07,1.3,518.67,100.0,2388,21.61,failure,test
47.54,1409.38,521.28,553.06,8.483,23.3295,38.82,642.4,395,1588.78,2388.04,2388.07,8193.74,9125.7,1.3,518.67,100.0,2388,21.61,failure,test
47.58,1413.67,521.37,552.98,8.441,23.1707,38.9,642.84,395,1597.53,2388.01,2388.11,8200.38,9126.17,1.3,518.67,100.0,2388,21.61,failure,test
47.53,1407.89,521.38,553.7,8.4495,23.1389,38.78,643.44,395,1596.55,2388.1,2388.06,8200.05,9133.44,1.3,518.67,100.0,2388,21.61,failure,test
47.47,1418.11,522.3,552.44,8.4509,23.2534,38.75,643.13,394,1594.8,2388.05,2388.13,8202.72,9137.69,1.3,518.67,100.0,2388,21.61,failure,test
47.68,1413.3,521.43,553.9,8.4441,23.2741,38.83,642.83,395,1605.58,2388.09,2388.09,8201.98,9137.4,1.3,518.67,100.0,2388,21.61,failure,test
47.81,1406.01,521.42,553.59,8.4904,23.2389,38.7,642.86,394,1597.43,2388.05,2388.05,8209.72,9138.95,1.3,518.67,100.0,2388,21.61,failure,test
47.63,1413.22,521.37,552.69,8.4491,23.2946,38.58,643.03,394,1590.39,2388.09,2388.07,8211.53,9146.03,1.3,518.67,100.0,2388,21.61,failure,test
47.64,1412.6,521.78,553.61,8.4718,23.2278,38.58,643.36,394,1588.34,2388.1,2388.04,8214.33,9145.77,1.3,518.67,100.0,2388,21.61,failure,test
47.82,1411.51,521.18,553.17,8.4825,23.2838,38.56,642.95,395,1589.65,2388.06,2388.12,8207.51,9145.88,1.3,518.67,100.0,2388,21.61,failure,test
47.72,1418.63,521.34,552.6,8.4421,23.3277,38.59,642.85,395,1604.42,2388.1,2388.14,8218.13,9142.18,1.3,518.67,100.0,2388,21.61,failure,test
47.7,1415.13,520.69,553.78,8.4785,23.2093,38.72,643.28,393,1593.82,2388.08,2388.07,8211.21,9148.56,1.3,518.67,100.0,2388,21.61,failure,test
47.54,1396.65,522.14,553.68,8.4075,23.345,39.06,642.28,394,1589.09,2388.08,2388.04,8135.76,9050.99,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1398.3,521.88,554.24,8.4098,23.3104,38.84,641.84,391,1584.65,2388.07,2388.1,8126.66,9049.43,1.3,518.67,100.0,2388,21.61,normal,test
47.31,1408.75,521.55,553.73,8.4065,23.3267,38.91,642.07,391,1585.7,2388.08,2388.05,8133.09,9047.94,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1414.05,522.18,553.99,8.3987,23.3115,38.89,641.81,393,1589.85,2388.04,2388.06,8134.63,9045.52,1.3,518.67,100.0,2388,21.61,normal,test
47.48,1401.5,522.04,553.65,8.3729,23.2902,39.08,641.95,392,1580.75,2388.08,2388.07,8135.85,9052.95,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1397.2,521.72,553.81,8.4067,23.4426,38.94,642.37,391,1585.64,2388.04,2388.09,8128.35,9048.63,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1402.46,521.76,554.04,8.4355,23.336,38.85,642.35,392,1587.88,2388.08,2388.05,8132.78,9049.42,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1405.34,521.56,553.86,8.4252,23.3759,38.86,642.95,392,1587.05,2388.06,2388.06,8131.99,9044.46,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1408.06,522.03,554.21,8.3868,23.3916,38.79,642.23,392,1586.37,2388.05,2388.06,8135.38,9047.12,1.3,518.67,100.0,2388,21.61,normal,test
47.47,1405.05,521.45,553.26,8.3876,23.405,39.01,641.91,394,1587.12,2388.1,2388.11,8130.43,9054.0,1.3,518.67,100.0,2388,21.61,normal,test
47.49,1405.2,521.9,554.02,8.4479,23.3391,38.99,641.88,391,1592.3,2388.06,2388.05,8132.35,9046.05,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1409.3,521.94,554.32,8.4065,23.3473,38.9,642.62,393,1586.95,2388.08,2388.1,8127.53,9051.18,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1396.43,521.83,554.42,8.3848,23.44,38.93,642.37,391,1592.49,2388.02,2388.08,8134.71,9051.23,1.3,518.67,100.0,2388,21.61,normal,test
47.31,1403.14,521.74,554.22,8.4252,23.5635,38.89,642.51,393,1588.0,2388.06,2388.09,8126.75,9051.83,1.3,518.67,100.0,2388,21.61,normal,test
47.25,1398.54,522.49,553.93,8.3961,23.2945,38.92,642.38,393,1593.04,2388.07,2388.09,8129.13,9045.81,1.3,518.67,100.0,2388,21.61,normal,test
47.07,1403.24,522.07,554.54,8.3862,23.474,38.95,642.62,391,1586.27,2388.07,2388.08,8128.61,9052.41,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1397.23,522.13,553.95,8.3876,23.422,39.12,642.81,392,1582.87,2388.05,2388.07,8131.98,9052.9,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1408.19,521.62,553.18,8.3924,23.2587,38.72,641.99,391,1586.76,2388.11,2388.14,8134.93,9048.89,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1404.06,522.19,553.5,8.4553,23.333,38.98,642.63,393,1581.37,2388.04,2388.1,8125.87,9043.57,1.3,518.67,100.0,2388,21.61,normal,test
47.17,1399.15,522.32,553.9,8.429,23.4868,38.8,642.23,392,1581.28,2388.08,2388.02,8133.99,9050.76,1.3,518.67,100.0,2388,21.6,normal,test
47.36,1402.77,521.95,554.12,8.4345,23.4758,38.71,642.51,392,1585.74,2387.99,2388.05,8132.3,9047.93,1.3,518.67,100.0,2388,21.61,normal,test
47.44,1396.44,522.25,553.9,8.4142,23.4002,38.67,642.31,390,1579.21,2388.0,2388.1,8131.98,9052.65,1.3,518.67,100.0,2388,21.61,normal,test
47.24,1402.25,521.89,554.4,8.4244,23.3354,38.89,642.16,391,1589.58,2388.05,2388.03,8130.8,9052.79,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1399.91,521.2,553.68,8.3971,23.381,38.9,642.09,394,1580.1,2388.07,2388.08,8130.19,9047.19,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1397.39,521.68,553.89,8.4174,23.3854,38.95,642.78,394,1586.95,2388.1,2388.07,8129.33,9046.38,1.3,518.67,100.0,2388,21.61,normal,test
47.27,1406.86,521.84,554.32,8.428,23.3748,38.91,642.36,392,1586.25,2388.04,2388.05,8136.74,9048.2,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1397.23,522.08,554.36,8.4039,23.4579,38.92,641.8,393,1587.46,2388.08,2388.03,8135.71,9049.96,1.3,518.67,100.0,2388,21.61,normal,test
47.44,1393.76,521.99,553.63,8.3901,23.3481,38.73,642.31,392,1585.86,2388.11,2388.03,8135.37,9044.73,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1400.45,521.59,554.56,8.4044,23.4809,38.93,642.16,391,1586.24,2388.02,2388.06,8134.9,9045.56,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1398.65,521.8,554.29,8.4122,23.3551,38.87,642.35,392,1587.75,2387.99,2388.1,8135.63,9050.5,1.3,518.67,100.0,2388,21.61,normal,test
47.43,1398.24,521.82,554.02,8.4248,23.2728,38.97,642.39,392,1593.73,2388.05,2388.09,8136.66,9048.99,1.3,518.67,100.0,2388,21.61,normal,test
47.45,1405.49,522.05,553.59,8.4158,23.3209,39.08,642.29,393,1588.24,2388.05,2388.04,8132.9,9049.49,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1398.3,521.79,553.96,8.4316,23.3396,39.02,641.71,393,1587.58,2388.06,2388.04,8127.46,9051.12,1.3,518.67,100.0,2388,21.61,normal,test
47.17,1402.15,521.94,553.77,8.4287,23.5276,38.86,642.12,394,1594.21,2388.08,2388.06,8130.9,9051.94,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1402.15,521.84,554.21,8.4123,23.1999,38.87,642.45,391,1587.6,2388.02,2387.98,8131.74,9052.6,1.3,518.67,100.0,2388,21.61,normal,test
47.43,1400.55,522.35,554.06,8.4016,23.4142,39.04,642.98,393,1582.09,2388.07,2388.08,8130.38,9052.53,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1392.53,521.43,553.94,8.3778,23.3031,38.94,642.39,392,1591.81,2388.06,2388.12,8127.67,9046.59,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1401.92,522.22,553.9,8.4209,23.4018,39.01,642.61,390,1587.94,2388.06,2388.12,8136.42,9050.5,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1407.41,521.93,553.43,8.4263,23.2856,38.87,642.65,393,1585.14,2388.08,2388.07,8129.7,9049.69,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1400.78,521.88,553.31,8.4601,23.265,39.13,642.71,392,1582.41,2388.02,2388.02,8130.47,9050.07,1.3,518.67,100.0,2388,21.61,normal,test
47.25,1404.18,521.7,553.9,8.4223,23.4641,38.88,643.12,392,1583.39,2388.03,2388.09,8132.95,9056.78,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1403.64,521.9,554.15,8.4687,23.4101,38.9,642.69,392,1590.04,2388.1,2388.07,8131.29,9052.49,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1402.68,521.85,554.82,8.4059,23.3444,39.08,641.78,392,1582.64,2388.05,2388.05,8132.9,9052.75,1.3,518.67,100.0,2388,21.61,normal,test
47.25,1411.35,522.13,553.87,8.4432,23.2151,38.99,642.74,392,1583.07,2388.05,2388.08,8127.78,9051.99,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1401.2,521.34,553.38,8.3908,23.3844,38.84,642.64,392,1589.94,2388.1,2388.1,8135.08,9048.79,1.3,518.67,100.0,2388,21.61,normal,test
47.39,1403.68,522.5,553.91,8.3981,23.3092,38.97,642.31,392,1592.85,2388.05,2388.08,8135.56,9054.94,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1399.33,521.71,554.52,8.3926,23.343,38.99,642.57,393,1587.52,2388.05,2388.06,8132.02,9048.47,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1403.1,521.75,553.55,8.4422,23.3876,38.9,642.92,394,1584.08,2388.08,2388.07,8132.18,9046.2,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1399.92,522.55,554.54,8.3468,23.3876,38.82,642.0,392,1582.88,2388.02,2387.98,8147.17,9060.88,1.3,518.67,100.0,2388,21.61,normal,test
47.21,1398.46,521.85,554.11,8.4159,23.3793,39.0,642.35,390,1589.01,2387.96,2388.01,8146.58,9063.16,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1398.4,522.34,554.39,8.4444,23.339,39.2,642.69,391,1590.16,2387.99,2388.05,8144.6,9057.29,1.3,518.67,100.0,2388,21.61,normal,test
47.19,1389.66,522.03,553.59,8.3986,23.3931,38.97,641.76,392,1583.37,2387.99,2388.0,8147.98,9064.94,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1403.84,522.04,554.51,8.4332,23.3904,39.11,642.54,391,1591.71,2388.01,2388.0,8142.07,9062.58,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1396.83,522.3,554.44,8.4348,23.3659,38.83,641.98,392,1592.68,2388.0,2387.98,8145.16,9061.77,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1395.99,522.5,553.65,8.4034,23.4343,38.97,642.06,392,1583.81,2388.02,2388.09,8140.98,9063.44,1.3,518.67,100.0,2388,21.61,normal,test
47.13,1402.21,522.02,554.12,8.3913,23.3488,38.89,642.06,392,1583.4,2388.03,2388.02,8138.82,9064.77,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1405.59,522.36,553.93,8.4326,23.4282,38.96,641.68,393,1587.24,2388.04,2388.04,8145.24,9061.31,1.3,518.67,100.0,2388,21.61,normal,test
47.27,1401.89,522.3,554.06,8.3981,23.4429,38.94,642.24,391,1584.6,2388.06,2388.05,8142.45,9056.59,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1396.55,522.59,554.76,8.4049,23.3776,38.97,642.08,391,1589.42,2388.02,2387.98,8150.18,9069.76,1.3,518.67,100.0,2388,21.61,normal,test
47.33,1403.47,522.33,554.32,8.3946,23.377,39.1,642.18,392,1588.16,2388.03,2388.07,8147.46,9067.01,1.3,518.67,100.0,2388,21.61,normal,test
47.44,1393.8,522.34,554.6,8.4286,23.4127,38.95,642.81,392,1585.6,2387.99,2388.04,8149.42,9065.86,1.3,518.67,100.0,2388,21.61,normal,test
47.27,1396.91,521.95,553.99,8.405,23.3919,38.96,642.1,393,1593.79,2388.06,2388.02,8151.12,9068.61,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1401.61,521.32,553.48,8.3756,23.3813,38.97,642.13,391,1589.31,2388.03,2388.03,8145.04,9060.41,1.3,518.67,100.0,2388,21.61,normal,test
47.27,1399.52,522.22,554.2,8.4132,23.3748,38.88,642.53,394,1578.82,2388.06,2388.02,8144.46,9063.53,1.3,518.67,100.0,2388,21.61,normal,test
47.35,1400.82,522.27,554.34,8.4239,23.3975,38.81,642.27,392,1582.21,2388.02,2388.0,8141.5,9057.42,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1398.85,522.34,554.12,8.4074,23.3051,38.89,642.18,392,1584.53,2388.04,2388.07,8141.75,9058.43,1.3,518.67,100.0,2388,21.61,normal,test
47.11,1403.01,521.76,554.07,8.4026,23.3975,38.99,642.38,392,1585.19,2388.04,2388.09,8144.72,9066.14,1.3,518.67,100.0,2388,21.61,normal,test
47.43,1402.28,522.19,554.83,8.3919,23.3251,38.98,642.47,393,1590.47,2387.96,2388.02,8139.8,9067.08,1.3,518.67,100.0,2388,21.61,normal,test
47.47,1401.42,521.92,555.1,8.366,23.3341,38.88,642.19,392,1583.05,2388.0,2388.03,8146.23,9062.14,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1398.33,522.37,554.39,8.4137,23.3945,39.12,642.11,391,1584.51,2388.02,2388.02,8144.67,9068.31,1.3,518.67,100.0,2388,21.61,normal,test
47.43,1403.87,521.91,554.9,8.401,23.4,38.91,641.58,392,1587.77,2387.99,2388.02,8142.37,9060.32,1.3,518.67,100.0,2388,21.61,normal,test
47.33,1394.77,521.76,554.65,8.3947,23.5177,39.03,642.31,393,1588.71,2388.04,2388.06,8146.57,9062.8,1.3,518.67,100.0,2388,21.61,normal,test
47.31,1396.56,522.12,554.22,8.4108,23.3162,38.99,641.99,392,1586.16,2388.01,2387.99,8145.4,9058.3,1.3,518.67,100.0,2388,21.61,normal,test
47.15,1402.97,521.37,554.19,8.4198,23.3262,38.81,642.71,394,1587.66,2388.05,2388.03,8144.46,9062.86,1.3,518.67,100.0,2388,21.61,normal,test
47.35,1396.62,521.35,553.85,8.4035,23.3092,39.07,642.29,391,1576.63,2388.01,2388.03,8141.62,9066.46,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1404.75,522.61,554.67,8.3776,23.486,39.04,642.32,394,1581.67,2387.99,2388.1,8144.29,9062.84,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1397.69,521.81,554.47,8.3919,23.3341,38.87,642.24,392,1582.74,2387.98,2388.02,8144.22,9065.21,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1403.08,522.3,555.02,8.3877,23.319,38.78,642.66,391,1589.95,2388.07,2387.99,8146.64,9058.95,1.3,518.67,100.0,2388,21.61,normal,test
47.31,1404.73,522.72,554.09,8.4474,23.4518,38.97,642.12,392,1589.42,2387.99,2388.05,8146.05,9060.81,1.3,518.67,100.0,2388,21.61,normal,test
47.3,1393.61,521.79,554.24,8.3819,23.3977,38.94,642.32,391,1590.94,2388.01,2388.05,8144.88,9062.97,1.3,518.67,100.0,2388,21.61,normal,test
47.24,1398.99,521.94,554.45,8.4064,23.3747,39.0,642.27,393,1590.24,2388.03,2387.99,8149.06,9059.73,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1397.65,521.6,553.6,8.4087,23.3931,38.86,642.52,392,1580.5,2388.03,2388.02,8148.31,9070.92,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1400.48,522.11,554.35,8.3977,23.3812,38.96,642.63,392,1585.67,2388.05,2388.01,8148.56,9061.87,1.3,518.67,100.0,2388,21.61,normal,test
47.18,1399.65,522.25,553.92,8.3838,23.3221,39.09,642.27,393,1584.13,2388.04,2388.0,8145.99,9062.24,1.3,518.67,100.0,2388,21.61,normal,test
47.14,1396.65,521.95,553.62,8.3982,23.4139,38.81,642.27,392,1579.21,2388.06,2388.08,8144.05,9067.21,1.3,518.67,100.0,2388,21.6,normal,test
47.23,1395.81,522.01,554.13,8.4312,23.4488,39.12,642.13,392,1586.22,2387.97,2387.99,8147.63,9064.4,1.3,518.67,100.0,2388,21.61,normal,test
47.25,1393.89,521.54,554.69,8.4201,23.4591,38.99,642.28,394,1586.74,2388.04,2388.01,8149.44,9067.21,1.3,518.67,100.0,2388,21.61,normal,test
47.33,1401.68,521.95,554.55,8.3792,23.2621,38.95,642.54,393,1586.38,2388.02,2388.11,8152.28,9068.76,1.3,518.67,100.0,2388,21.61,normal,test
47.19,1402.5,522.03,554.29,8.4018,23.3544,39.0,642.8,391,1595.35,2387.97,2388.02,8146.17,9068.59,1.3,518.67,100.0,2388,21.6,normal,test
47.3,1402.31,521.82,554.44,8.3958,23.3341,38.94,642.19,392,1591.44,2388.0,2388.0,8145.52,9066.21,1.3,518.67,100.0,2388,21.61,normal,test
47.28,1401.51,521.78,554.51,8.4058,23.4214,39.0,642.2,391,1593.25,2388.01,2388.02,8143.78,9063.73,1.3,518.67,100.0,2388,21.61,normal,test
47.15,1401.78,522.3,554.15,8.3994,23.2778,39.03,642.13,393,1582.5,2388.08,2388.05,8148.22,9062.31,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1401.35,521.77,554.04,8.4109,23.315,38.96,642.57,393,1590.21,2387.99,2388.02,8147.82,9064.66,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1403.5,522.2,554.58,8.3979,23.4339,39.0,642.43,391,1586.64,2388.08,2388.0,8142.27,9066.16,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1396.85,522.31,553.8,8.4183,23.2952,38.98,642.82,391,1585.49,2388.02,2388.02,8150.01,9060.44,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1396.96,522.8,554.06,8.4259,23.387,39.01,641.7,391,1587.29,2388.03,2387.98,8142.5,9073.44,1.3,518.67,100.0,2388,21.61,normal,test
47.32,1394.6,522.34,554.79,8.4483,23.3022,38.95,642.02,391,1584.32,2388.05,2388.08,8147.68,9064.06,1.3,518.67,100.0,2388,21.61,normal,test
47.41,1410.16,521.6,553.91,8.4415,23.4647,38.85,641.99,391,1589.46,2388.03,2388.01,8145.35,9064.42,1.3,518.67,100.0,2388,21.61,normal,test
47.18,1400.63,522.17,554.7,8.393,23.4046,39.02,641.68,392,1584.41,2388.06,2388.03,8146.97,9067.61,1.3,518.67,100.0,2388,21.61,normal,test
47.25,1400.69,522.38,554.04,8.3899,23.3452,38.97,642.19,392,1576.96,2388.04,2387.97,8144.17,9067.37,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1404.88,521.92,554.14,8.3985,23.3067,38.84,642.3,392,1577.38,2388.0,2388.04,8142.75,9068.23,1.3,518.67,100.0,2388,21.61,normal,test
47.2,1401.6,521.9,553.41,8.4381,23.539,39.01,642.16,391,1593.02,2388.01,2388.0,8146.41,9071.52,1.3,518.67,100.0,2388,21.61,normal,test
47.31,1399.98,522.37,553.91,8.4204,23.363,38.99,642.36,391,1581.5,2388.0,2388.02,8146.24,9070.75,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1398.67,522.21,554.02,8.408,23.4267,38.81,641.93,391,1584.54,2388.0,2388.04,8146.93,9066.75,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1403.54,522.31,553.79,8.42,23.4498,39.07,642.91,392,1586.93,2388.06,2388.03,8147.65,9060.08,1.3,518.67,100.0,2388,21.61,normal,test
47.47,1403.18,522.03,554.06,8.4112,23.2887,38.96,642.35,393,1582.94,2387.97,2388.04,8144.19,9068.73,1.3,518.67,100.0,2388,21.61,normal,test
47.44,1404.34,522.46,554.82,8.4678,23.5101,38.9,641.97,393,1583.93,2388.01,2388.04,8144.52,9064.36,1.3,518.67,100.0,2388,21.61,normal,test
47.1,1405.38,522.19,554.34,8.4262,23.2553,39.05,642.1,393,1588.18,2388.0,2388.01,8149.13,9061.54,1.3,518.67,100.0,2388,21.61,normal,test
47.29,1403.41,521.41,553.83,8.4124,23.4704,38.98,642.37,391,1586.59,2388.02,2388.06,8151.04,9065.2,1.3,518.67,100.0,2388,21.61,normal,test
47.15,1398.15,522.01,554.39,8.4138,23.4434,38.93,642.39,391,1589.5,2388.04,2388.01,8147.39,9064.85,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1395.59,522.0,554.6,8.393,23.3746,38.99,642.67,391,1592.7,2388.07,2388.07,8147.54,9067.4,1.3,518.67,100.0,2388,21.61,normal,test
47.47,1403.54,522.2,553.29,8.4035,23.3863,39.01,642.4,390,1580.95,2388.06,2388.02,8147.8,9064.5,1.3,518.67,100.0,2388,21.6,normal,test
47.24,1394.86,522.5,553.78,8.4053,23.3087,38.9,642.28,393,1587.92,2388.0,2388.04,8148.19,9066.64,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1398.79,521.73,553.89,8.4301,23.4099,38.92,642.74,391,1588.79,2388.06,2388.04,8149.79,9068.71,1.3,518.67,100.0,2388,21.61,normal,test
47.38,1396.46,521.91,553.63,8.4359,23.3692,38.85,642.23,393,1588.77,2388.06,2388.01,8149.12,9070.61,1.3,518.67,100.0,2388,21.61,normal,test
47.23,1405.98,522.31,553.81,8.4312,23.405,39.09,642.17,393,1588.02,2388.03,2388.03,8146.43,9072.39,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1400.79,521.86,554.62,8.3787,23.3244,39.03,642.32,393,1583.87,2387.96,2388.03,8148.07,9070.63,1.3,518.67,100.0,2388,21.61,normal,test
47.24,1402.65,522.93,554.56,8.4173,23.3095,38.97,642.05,393,1587.28,2388.03,2388.05,8147.0,9072.21,1.3,518.67,100.0,2388,21.61,normal,test
47.21,1404.61,521.45,554.47,8.4432,23.447,38.87,642.78,391,1584.35,2388.05,2388.02,8141.44,9069.24,1.3,518.67,100.0,2388,21.61,normal,test
47.22,1407.87,522.09,554.21,8.3672,23.4441,38.79,642.07,392,1587.12,2388.03,2388.03,8149.19,9060.36,1.3,518.67,100.0,2388,21.61,normal,test
47.36,1398.76,522.27,554.5,8.3915,23.3244,38.95,642.69,392,1589.11,2387.99,2388.0,8154.48,9060.08,1.3,518.67,100.0,2388,21.61,normal,test
47.39,1394.6,521.87,553.65,8.3926,23.3885,38.99,642.18,393,1591.67,2388.04,2388.08,8146.33,9068.35,1.3,518.67,100.0,2388,21.61,normal,test
47.42,1394.84,522.17,553.43,8.3862,23.4908,38.93,642.3,391,1585.15,2388.08,2387.98,8154.46,9064.9,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1402.4,521.93,554.45,8.4331,23.366,38.89,642.31,392,1580.98,2388.02,2387.98,8151.64,9074.01,1.3,518.67,100.0,2388,21.61,normal,test
47.16,1394.82,522.06,554.73,8.3713,23.3319,39.02,641.88,391,1585.88,2388.01,2387.98,8136.37,9048.04,1.3,518.67,100.0,2388,21.61,normal,test
47.26,1395.74,522.47,553.87,8.4185,23.3909,39.12,641.88,392,1578.31,2388.0,2388.01,8133.24,9054.4,1.3,518.67,100.0,2388,21.61,normal,test
47.4,1404.7,522.3,554.45,8.408,23.4132,39.06,642.02,391,1582.18,2387.97,2387.97,8136.44,9050.57,1.3,518.67,100.0,2388,21.61,normal,test
47.09,1399.39,522.52,553.62,8.3804,23.3061,38.97,641.87,394,1584.01,2388.06,2388.07,8135.76,9055.59,1.3,518.67,100.0,2388,21.61,normal,test
47.37,1407.09,522.07,555.22,8.4191,23.3902,39.14,643.03,392,1592.41,2388.04,2388.04,8133.55,9044.73,1.3,518.67,100.0,2388,21.61,normal,test
47.34,1391.93,522.34,554.17,8.4091,23.3811,38.9,642.09,393,1580.01,2388.03,2388.04,8131.93,9046.07,1.3,518.67,100.0,2388,21.61,normal,test
47.17,1391.43,522.01,554.01,8.4059,23.3466,38.99,642.13,392,1583.61,2387.99,2387.98,8132.81,9051.06,1.3,518.67,100.0,2388,21.61,normal,test
